Year,Month,Day,Prevailing Wind Direction (°)_ King's Park_Value,completeness
2003,10,3,080,C
2003,10,4,360,C
2003,10,5,010,C
2003,10,6,360,C
2003,10,7,360,C
2003,10,8,080,C
2003,10,9,070,C
2003,10,10,070,C
2003,10,11,150,C
2003,10,12,260,C
2003,10,13,250,C
2003,10,14,360,C
2003,10,15,360,C
2003,10,16,360,C
2003,10,17,090,C
2003,10,18,080,C
2003,10,19,070,C
2003,10,20,090,C
2003,10,21,360,C
2003,10,22,090,C
2003,10,23,090,C
2003,10,24,090,C
2003,10,25,080,C
2003,10,26,090,C
2003,10,27,090,C
2003,10,28,080,C
2003,10,29,080,C
2003,10,30,080,C
2003,10,31,090,C
2003,11,1,080,C
2003,11,2,240,C
2003,11,3,020,C
2003,11,4,080,C
2003,11,5,090,C
2003,11,6,090,C
2003,11,7,080,C
2003,11,8,080,C
2003,11,9,080,C
2003,11,10,360,C
2003,11,11,360,C
2003,11,12,360,C
2003,11,13,010,C
2003,11,14,070,C
2003,11,15,360,C
2003,11,16,080,C
2003,11,17,070,C
2003,11,18,080,C
2003,11,19,090,C
2003,11,20,090,C
2003,11,21,360,C
2003,11,22,360,C
2003,11,23,030,C
2003,11,24,080,C
2003,11,25,090,C
2003,11,26,080,C
2003,11,27,360,C
2003,11,28,360,C
2003,11,29,360,C
2003,11,30,360,C
2003,12,1,100,C
2003,12,2,030,C
2003,12,3,030,C
2003,12,4,080,C
2003,12,5,100,C
2003,12,6,100,C
2003,12,7,040,C
2003,12,8,080,C
2003,12,9,360,C
2003,12,10,020,C
2003,12,11,360,C
2003,12,12,360,C
2003,12,13,010,C
2003,12,14,360,C
2003,12,15,020,C
2003,12,16,090,C
2003,12,17,080,C
2003,12,18,080,C
2003,12,19,360,C
2003,12,20,360,C
2003,12,21,080,C
2003,12,22,090,C
2003,12,23,100,C
2003,12,24,100,C
2003,12,25,100,C
2003,12,26,360,C
2003,12,27,080,C
2003,12,28,100,C
2003,12,29,090,C
2003,12,30,100,C
2003,12,31,080,C
2004,1,1,090,C
2004,1,2,090,C
2004,1,3,080,C
2004,1,4,090,C
2004,1,5,100,C
2004,1,6,100,C
2004,1,7,080,C
2004,1,8,080,C
2004,1,9,090,C
2004,1,10,090,C
2004,1,11,360,C
2004,1,12,360,C
2004,1,13,360,C
2004,1,14,080,C
2004,1,15,090,C
2004,1,16,360,C
2004,1,17,080,C
2004,1,18,080,C
2004,1,19,360,C
2004,1,20,360,C
2004,1,21,360,C
2004,1,22,080,C
2004,1,23,010,C
2004,1,24,010,C
2004,1,25,020,C
2004,1,26,080,C
2004,1,27,360,C
2004,1,28,080,C
2004,1,29,090,C
2004,1,30,090,C
2004,1,31,080,C
2004,2,1,090,C
2004,2,2,090,C
2004,2,3,360,C
2004,2,4,360,C
2004,2,5,360,C
2004,2,6,360,C
2004,2,7,360,C
2004,2,8,360,C
2004,2,9,100,C
2004,2,10,090,C
2004,2,11,090,C
2004,2,12,090,C
2004,2,13,250,C
2004,2,14,100,C
2004,2,15,080,C
2004,2,16,090,C
2004,2,17,110,C
2004,2,18,100,C
2004,2,19,090,C
2004,2,20,090,C
2004,2,21,090,C
2004,2,22,250,C
2004,2,23,080,C
2004,2,24,080,C
2004,2,25,250,C
2004,2,26,090,C
2004,2,27,090,#
2004,2,28,090,C
2004,2,29,090,C
2004,3,1,190,C
2004,3,2,080,C
2004,3,3,360,C
2004,3,4,090,C
2004,3,5,080,C
2004,3,6,080,#
2004,3,7,080,C
2004,3,8,090,C
2004,3,9,090,C
2004,3,10,070,C
2004,3,11,090,C
2004,3,12,260,C
2004,3,13,080,C
2004,3,14,090,C
2004,3,15,080,C
2004,3,16,090,C
2004,3,17,100,C
2004,3,18,080,C
2004,3,19,080,C
2004,3,20,080,C
2004,3,21,080,C
2004,3,22,100,C
2004,3,23,080,C
2004,3,24,080,C
2004,3,25,090,C
2004,3,26,010,C
2004,3,27,080,C
2004,3,28,090,C
2004,3,29,090,C
2004,3,30,100,C
2004,3,31,080,C
2004,4,1,090,C
2004,4,2,070,C
2004,4,3,090,C
2004,4,4,080,C
2004,4,5,080,C
2004,4,6,090,C
2004,4,7,090,C
2004,4,8,360,C
2004,4,9,080,C
2004,4,10,080,C
2004,4,11,070,C
2004,4,12,260,C
2004,4,13,260,C
2004,4,14,090,C
2004,4,15,090,C
2004,4,16,090,C
2004,4,17,080,C
2004,4,18,250,C
2004,4,19,260,C
2004,4,20,090,C
2004,4,21,080,C
2004,4,22,250,C
2004,4,23,250,C
2004,4,24,080,C
2004,4,25,080,C
2004,4,26,080,C
2004,4,27,250,C
2004,4,28,070,C
2004,4,29,080,C
2004,4,30,090,C
2004,5,1,090,C
2004,5,2,090,C
2004,5,3,250,C
2004,5,4,240,C
2004,5,5,350,C
2004,5,6,090,C
2004,5,7,090,C
2004,5,8,260,C
2004,5,9,250,C
2004,5,10,260,C
2004,5,11,090,C
2004,5,12,150,C
2004,5,13,260,C
2004,5,14,090,C
2004,5,15,090,C
2004,5,16,090,C
2004,5,17,360,C
2004,5,18,090,C
2004,5,19,250,C
2004,5,20,250,C
2004,5,21,020,C
2004,5,22,080,C
2004,5,23,080,C
2004,5,24,080,C
2004,5,25,090,C
2004,5,26,090,C
2004,5,27,080,#
2004,5,28,260,#
2004,5,29,250,C
2004,5,30,170,C
2004,5,31,260,C
2004,6,1,090,C
2004,6,2,090,C
2004,6,3,090,C
2004,6,4,080,C
2004,6,5,090,C
2004,6,6,080,C
2004,6,7,090,C
2004,6,8,090,C
2004,6,9,090,C
2004,6,10,090,#
2004,6,11,080,C
2004,6,12,090,C
2004,6,13,080,C
2004,6,14,090,C
2004,6,15,090,C
2004,6,16,130,C
2004,6,17,260,C
2004,6,18,250,C
2004,6,19,250,C
2004,6,20,200,C
2004,6,21,260,C
2004,6,22,200,C
2004,6,23,190,C
2004,6,24,160,C
2004,6,25,150,C
2004,6,26,130,C
2004,6,27,090,C
2004,6,28,250,C
2004,6,29,250,C
2004,6,30,090,C
2004,7,1,250,C
2004,7,2,240,C
2004,7,3,220,C
2004,7,4,210,C
2004,7,5,200,C
2004,7,6,190,C
2004,7,7,210,C
2004,7,8,200,C
2004,7,9,250,C
2004,7,10,160,C
2004,7,11,190,C
2004,7,12,190,C
2004,7,13,260,C
2004,7,14,250,C
2004,7,15,250,C
2004,7,16,350,C
2004,7,17,080,C
2004,7,18,080,#
2004,7,19,120,C
2004,7,20,090,C
2004,7,21,080,C
2004,7,22,080,C
2004,7,23,080,C
2004,7,24,090,C
2004,7,25,080,C
2004,7,26,080,C
2004,7,27,250,C
2004,7,28,250,C
2004,7,29,090,C
2004,7,30,080,C
2004,7,31,090,C
2004,8,1,250,C
2004,8,2,250,C
2004,8,3,250,C
2004,8,4,260,C
2004,8,5,090,C
2004,8,6,080,C
2004,8,7,090,C
2004,8,8,120,C
2004,8,9,260,C
2004,8,10,240,C
2004,8,11,250,C
2004,8,12,250,C
2004,8,13,250,C
2004,8,14,260,C
2004,8,15,100,C
2004,8,16,260,C
2004,8,17,250,C
2004,8,18,250,C
2004,8,19,250,C
2004,8,20,090,C
2004,8,21,080,C
2004,8,22,090,C
2004,8,23,250,#
2004,8,24,250,C
2004,8,25,260,C
2004,8,26,250,C
2004,8,27,090,C
2004,8,28,080,C
2004,8,29,150,C
2004,8,30,150,C
2004,8,31,150,C
2004,9,1,100,C
2004,9,2,090,C
2004,9,3,090,C
2004,9,4,110,C
2004,9,5,250,#
2004,9,6,250,C
2004,9,7,240,C
2004,9,8,090,C
2004,9,9,250,C
2004,9,10,360,C
2004,9,11,360,C
2004,9,12,010,C
2004,9,13,360,C
2004,9,14,250,C
2004,9,15,240,C
2004,9,16,250,C
2004,9,17,090,C
2004,9,18,080,C
2004,9,19,080,C
2004,9,20,250,C
2004,9,21,250,C
2004,9,22,360,C
2004,9,23,360,C
2004,9,24,080,C
2004,9,25,090,C
2004,9,26,010,C
2004,9,27,250,C
2004,9,28,100,C
2004,9,29,090,C
2004,9,30,090,C
2004,10,1,250,C
2004,10,2,360,C
2004,10,3,360,C
2004,10,4,010,C
2004,10,5,360,C
2004,10,6,080,C
2004,10,7,250,C
2004,10,8,360,C
2004,10,9,360,C
2004,10,10,090,C
2004,10,11,080,C
2004,10,12,080,C
2004,10,13,080,C
2004,10,14,080,C
2004,10,15,080,C
2004,10,16,090,C
2004,10,17,080,C
2004,10,18,360,C
2004,10,19,350,C
2004,10,20,090,C
2004,10,21,080,C
2004,10,22,080,C
2004,10,23,080,C
2004,10,24,090,C
2004,10,25,360,C
2004,10,26,020,C
2004,10,27,080,C
2004,10,28,080,C
2004,10,29,090,C
2004,10,30,080,C
2004,10,31,080,C
2004,11,1,250,C
2004,11,2,080,C
2004,11,3,080,C
2004,11,4,080,C
2004,11,5,090,C
2004,11,6,080,C
2004,11,7,080,C
2004,11,8,080,C
2004,11,9,080,C
2004,11,10,090,C
2004,11,11,090,C
2004,11,12,090,C
2004,11,13,080,#
2004,11,14,090,C
2004,11,15,360,C
2004,11,16,350,C
2004,11,17,360,C
2004,11,18,360,C
2004,11,19,010,C
2004,11,20,040,C
2004,11,21,080,C
2004,11,22,050,C
2004,11,23,080,C
2004,11,24,080,C
2004,11,25,080,C
2004,11,26,360,C
2004,11,27,360,C
2004,11,28,080,C
2004,11,29,090,C
2004,11,30,080,C
2004,12,1,080,C
2004,12,2,080,C
2004,12,3,360,C
2004,12,4,320,C
2004,12,5,010,C
2004,12,6,080,C
2004,12,7,360,C
2004,12,8,010,C
2004,12,9,030,C
2004,12,10,080,C
2004,12,11,090,C
2004,12,12,360,C
2004,12,13,080,C
2004,12,14,090,C
2004,12,15,090,C
2004,12,16,080,C
2004,12,17,100,C
2004,12,18,090,C
2004,12,19,090,C
2004,12,20,080,C
2004,12,21,080,C
2004,12,22,090,C
2004,12,23,080,C
2004,12,24,080,C
2004,12,25,080,C
2004,12,26,080,C
2004,12,27,010,C
2004,12,28,360,C
2004,12,29,080,C
2004,12,30,360,C
2004,12,31,360,C
2005,1,1,010,C
2005,1,2,360,C
2005,1,3,100,C
2005,1,4,230,C
2005,1,5,070,C
2005,1,6,100,C
2005,1,7,090,C
2005,1,8,080,C
2005,1,9,360,C
2005,1,10,090,C
2005,1,11,080,C
2005,1,12,090,C
2005,1,13,360,#
2005,1,14,360,C
2005,1,15,360,C
2005,1,16,100,C
2005,1,17,080,C
2005,1,18,090,C
2005,1,19,090,C
2005,1,20,080,C
2005,1,21,080,C
2005,1,22,090,C
2005,1,23,090,C
2005,1,24,090,C
2005,1,25,090,#
2005,1,26,080,C
2005,1,27,090,C
2005,1,28,080,C
2005,1,29,090,C
2005,1,30,090,C
2005,1,31,350,C
2005,2,1,080,C
2005,2,2,070,C
2005,2,3,080,C
2005,2,4,090,C
2005,2,5,090,C
2005,2,6,090,C
2005,2,7,090,C
2005,2,8,090,C
2005,2,9,090,C
2005,2,10,090,C
2005,2,11,080,C
2005,2,12,080,C
2005,2,13,090,C
2005,2,14,090,C
2005,2,15,090,C
2005,2,16,180,C
2005,2,17,260,C
2005,2,18,360,C
2005,2,19,360,C
2005,2,20,360,C
2005,2,21,010,C
2005,2,22,100,C
2005,2,23,090,C
2005,2,24,070,C
2005,2,25,090,C
2005,2,26,080,C
2005,2,27,080,C
2005,2,28,360,C
2005,3,1,080,C
2005,3,2,070,C
2005,3,3,360,C
2005,3,4,010,C
2005,3,5,360,C
2005,3,6,080,C
2005,3,7,090,C
2005,3,8,100,C
2005,3,9,090,C
2005,3,10,080,C
2005,3,11,080,C
2005,3,12,080,C
2005,3,13,360,C
2005,3,14,080,C
2005,3,15,090,C
2005,3,16,090,C
2005,3,17,090,C
2005,3,18,080,C
2005,3,19,070,C
2005,3,20,100,C
2005,3,21,100,C
2005,3,22,080,C
2005,3,23,360,C
2005,3,24,360,C
2005,3,25,080,C
2005,3,26,090,C
2005,3,27,090,C
2005,3,28,070,C
2005,3,29,090,C
2005,3,30,080,C
2005,3,31,080,C
2005,4,1,080,C
2005,4,2,240,C
2005,4,3,100,C
2005,4,4,080,C
2005,4,5,090,C
2005,4,6,090,C
2005,4,7,080,C
2005,4,8,080,C
2005,4,9,160,C
2005,4,10,150,C
2005,4,11,120,C
2005,4,12,080,C
2005,4,13,360,C
2005,4,14,080,C
2005,4,15,080,C
2005,4,16,080,C
2005,4,17,080,C
2005,4,18,090,C
2005,4,19,090,C
2005,4,20,260,C
2005,4,21,090,C
2005,4,22,090,C
2005,4,23,080,C
2005,4,24,090,C
2005,4,25,080,C
2005,4,26,090,C
2005,4,27,080,C
2005,4,28,080,C
2005,4,29,180,C
2005,4,30,190,C
2005,5,1,190,C
2005,5,2,200,C
2005,5,3,190,C
2005,5,4,150,C
2005,5,5,190,C
2005,5,6,240,C
2005,5,7,090,C
2005,5,8,090,C
2005,5,9,190,C
2005,5,10,090,C
2005,5,11,090,C
2005,5,12,080,C
2005,5,13,190,C
2005,5,14,190,C
2005,5,15,190,C
2005,5,16,160,C
2005,5,17,190,C
2005,5,18,200,C
2005,5,19,090,C
2005,5,20,080,C
2005,5,21,090,C
2005,5,22,260,C
2005,5,23,250,C
2005,5,24,250,C
2005,5,25,080,C
2005,5,26,090,C
2005,5,27,090,C
2005,5,28,080,C
2005,5,29,070,C
2005,5,30,080,C
2005,5,31,090,C
2005,6,1,260,C
2005,6,2,220,C
2005,6,3,260,C
2005,6,4,090,C
2005,6,5,080,C
2005,6,6,080,C
2005,6,7,080,C
2005,6,8,080,C
2005,6,9,080,C
2005,6,10,250,C
2005,6,11,250,C
2005,6,12,240,C
2005,6,13,250,C
2005,6,14,250,C
2005,6,15,260,C
2005,6,16,250,C
2005,6,17,080,C
2005,6,18,200,C
2005,6,19,210,C
2005,6,20,210,C
2005,6,21,200,C
2005,6,22,260,C
2005,6,23,260,C
2005,6,24,150,C
2005,6,25,190,C
2005,6,26,180,C
2005,6,27,150,C
2005,6,28,090,C
2005,6,29,090,C
2005,6,30,090,C
2005,7,1,080,C
2005,7,2,090,C
2005,7,3,090,C
2005,7,4,130,C
2005,7,5,260,C
2005,7,6,250,C
2005,7,7,250,C
2005,7,8,170,C
2005,7,9,140,C
2005,7,10,150,C
2005,7,11,150,C
2005,7,12,160,C
2005,7,13,250,C
2005,7,14,250,C
2005,7,15,260,C
2005,7,16,090,C
2005,7,17,240,C
2005,7,18,240,C
2005,7,19,250,C
2005,7,20,250,C
2005,7,21,260,C
2005,7,22,250,C
2005,7,23,090,C
2005,7,24,090,C
2005,7,25,250,C
2005,7,26,260,C
2005,7,27,120,C
2005,7,28,080,C
2005,7,29,080,C
2005,7,30,090,C
2005,7,31,090,C
2005,8,1,090,C
2005,8,2,260,C
2005,8,3,250,C
2005,8,4,250,C
2005,8,5,250,C
2005,8,6,250,C
2005,8,7,250,C
2005,8,8,090,C
2005,8,9,080,C
2005,8,10,090,C
2005,8,11,090,C
2005,8,12,250,C
2005,8,13,250,C
2005,8,14,200,C
2005,8,15,080,C
2005,8,16,080,C
2005,8,17,090,C
2005,8,18,190,C
2005,8,19,210,C
2005,8,20,230,C
2005,8,21,250,C
2005,8,22,200,C
2005,8,23,250,C
2005,8,24,250,C
2005,8,25,250,C
2005,8,26,080,C
2005,8,27,080,C
2005,8,28,080,C
2005,8,29,090,C
2005,8,30,090,C
2005,8,31,250,C
2005,9,1,260,C
2005,9,2,250,C
2005,9,3,090,C
2005,9,4,080,C
2005,9,5,080,C
2005,9,6,250,C
2005,9,7,090,C
2005,9,8,090,C
2005,9,9,090,C
2005,9,10,080,C
2005,9,11,240,C
2005,9,12,080,C
2005,9,13,080,C
2005,9,14,090,C
2005,9,15,080,C
2005,9,16,080,C
2005,9,17,070,C
2005,9,18,090,C
2005,9,19,090,C
2005,9,20,230,C
2005,9,21,240,C
2005,9,22,350,C
2005,9,23,360,C
2005,9,24,040,C
2005,9,25,070,C
2005,9,26,080,C
2005,9,27,080,C
2005,9,28,080,C
2005,9,29,080,C
2005,9,30,090,C
2005,10,1,250,C
2005,10,2,250,C
2005,10,3,020,C
2005,10,4,360,C
2005,10,5,360,C
2005,10,6,080,C
2005,10,7,070,C
2005,10,8,010,C
2005,10,9,010,C
2005,10,10,080,C
2005,10,11,080,C
2005,10,12,090,C
2005,10,13,090,C
2005,10,14,080,C
2005,10,15,090,C
2005,10,16,100,C
2005,10,17,080,C
2005,10,18,090,C
2005,10,19,080,C
2005,10,20,080,C
2005,10,21,090,C
2005,10,22,010,C
2005,10,23,360,C
2005,10,24,030,C
2005,10,25,080,C
2005,10,26,080,C
2005,10,27,080,C
2005,10,28,080,C
2005,10,29,020,C
2005,10,30,360,C
2005,10,31,010,C
2005,11,1,080,C
2005,11,2,080,C
2005,11,3,080,C
2005,11,4,090,#
2005,11,5,080,C
2005,11,6,250,C
2005,11,7,090,C
2005,11,8,090,C
2005,11,9,090,C
2005,11,10,080,C
2005,11,11,090,C
2005,11,12,080,C
2005,11,13,080,C
2005,11,14,080,C
2005,11,15,010,C
2005,11,16,360,C
2005,11,17,360,C
2005,11,18,360,C
2005,11,19,360,C
2005,11,20,360,C
2005,11,21,360,C
2005,11,22,360,C
2005,11,23,360,C
2005,11,24,010,C
2005,11,25,090,C
2005,11,26,090,C
2005,11,27,090,C
2005,11,28,080,C
2005,11,29,090,C
2005,11,30,080,C
2005,12,1,080,C
2005,12,2,090,C
2005,12,3,080,C
2005,12,4,360,C
2005,12,5,360,C
2005,12,6,350,C
2005,12,7,360,C
2005,12,8,080,C
2005,12,9,090,C
2005,12,10,080,C
2005,12,11,350,C
2005,12,12,360,C
2005,12,13,360,C
2005,12,14,360,C
2005,12,15,010,C
2005,12,16,360,C
2005,12,17,360,C
2005,12,18,010,C
2005,12,19,090,C
2005,12,20,010,C
2005,12,21,010,C
2005,12,22,010,C
2005,12,23,100,C
2005,12,24,090,C
2005,12,25,100,C
2005,12,26,090,C
2005,12,27,080,C
2005,12,28,010,C
2005,12,29,010,C
2005,12,30,080,C
2005,12,31,250,C
2006,1,1,090,C
2006,1,2,090,C
2006,1,3,080,C
2006,1,4,090,C
2006,1,5,360,C
2006,1,6,360,C
2006,1,7,010,C
2006,1,8,360,C
2006,1,9,360,C
2006,1,10,090,C
2006,1,11,090,C
2006,1,12,090,C
2006,1,13,230,C
2006,1,14,090,C
2006,1,15,100,C
2006,1,16,100,C
2006,1,17,090,C
2006,1,18,090,C
2006,1,19,090,C
2006,1,20,360,C
2006,1,21,360,C
2006,1,22,360,C
2006,1,23,360,C
2006,1,24,360,C
2006,1,25,360,C
2006,1,26,360,C
2006,1,27,080,C
2006,1,28,090,C
2006,1,29,100,C
2006,1,30,090,C
2006,1,31,260,C
2006,2,1,090,C
2006,2,2,080,C
2006,2,3,100,C
2006,2,4,080,C
2006,2,5,080,C
2006,2,6,250,#
2006,2,7,100,C
2006,2,8,080,C
2006,2,9,080,C
2006,2,10,080,C
2006,2,11,260,C
2006,2,12,090,C
2006,2,13,090,C
2006,2,14,100,C
2006,2,15,090,C
2006,2,16,080,C
2006,2,17,080,C
2006,2,18,360,C
2006,2,19,250,C
2006,2,20,250,C
2006,2,21,100,#
2006,2,22,270,C
2006,2,23,100,C
2006,2,24,100,C
2006,2,25,110,C
2006,2,26,100,C
2006,2,27,100,C
2006,2,28,010,C
2006,3,1,010,C
2006,3,2,040,C
2006,3,3,100,C
2006,3,4,100,C
2006,3,5,110,C
2006,3,6,110,C
2006,3,7,110,C
2006,3,8,100,C
2006,3,9,280,#
2006,3,10,100,C
2006,3,11,100,C
2006,3,12,110,C
2006,3,13,010,C
2006,3,14,100,C
2006,3,15,100,C
2006,3,16,270,C
2006,3,17,110,C
2006,3,18,110,C
2006,3,19,100,C
2006,3,20,100,C
2006,3,21,100,C
2006,3,22,110,C
2006,3,23,100,C
2006,3,24,100,C
2006,3,25,100,C
2006,3,26,110,C
2006,3,27,110,C
2006,3,28,110,C
2006,3,29,100,C
2006,3,30,110,C
2006,3,31,110,C
2006,4,1,100,C
2006,4,2,270,C
2006,4,3,110,C
2006,4,4,270,C
2006,4,5,270,C
2006,4,6,110,C
2006,4,7,100,C
2006,4,8,110,C
2006,4,9,100,C
2006,4,10,270,C
2006,4,11,210,C
2006,4,12,210,C
2006,4,13,010,C
2006,4,14,100,C
2006,4,15,010,C
2006,4,16,010,C
2006,4,17,100,C
2006,4,18,100,C
2006,4,19,270,C
2006,4,20,110,C
2006,4,21,100,C
2006,4,22,270,C
2006,4,23,280,C
2006,4,24,100,C
2006,4,25,100,C
2006,4,26,210,C
2006,4,27,210,C
2006,4,28,100,C
2006,4,29,100,C
2006,4,30,270,C
2006,5,1,230,C
2006,5,2,210,C
2006,5,3,100,C
2006,5,4,100,C
2006,5,5,170,C
2006,5,6,210,C
2006,5,7,210,C
2006,5,8,210,C
2006,5,9,210,C
2006,5,10,270,C
2006,5,11,100,C
2006,5,12,100,C
2006,5,13,010,C
2006,5,14,010,C
2006,5,15,010,C
2006,5,16,020,C
2006,5,17,010,C
2006,5,18,360,C
2006,5,19,030,C
2006,5,20,100,C
2006,5,21,100,C
2006,5,22,170,C
2006,5,23,270,C
2006,5,24,100,C
2006,5,25,170,C
2006,5,26,210,C
2006,5,27,210,C
2006,5,28,210,C
2006,5,29,100,C
2006,5,30,100,C
2006,5,31,210,C
2006,6,1,270,C
2006,6,2,260,#
2006,6,3,360,#
2006,6,4,220,C
2006,6,5,220,C
2006,6,6,220,C
2006,6,7,220,C
2006,6,8,230,C
2006,6,9,240,C
2006,6,10,270,C
2006,6,11,100,C
2006,6,12,110,C
2006,6,13,190,#
2006,6,14,220,C
2006,6,15,220,C
2006,6,16,210,C
2006,6,17,270,C
2006,6,18,270,C
2006,6,19,110,C
2006,6,20,100,C
2006,6,21,110,C
2006,6,22,110,C
2006,6,23,270,C
2006,6,24,280,C
2006,6,25,190,C
2006,6,26,110,C
2006,6,27,100,C
2006,6,28,110,C
2006,6,29,110,C
2006,6,30,110,C
2006,7,1,110,C
2006,7,2,110,C
2006,7,3,110,C
2006,7,4,150,C
2006,7,5,210,C
2006,7,6,220,C
2006,7,7,260,C
2006,7,8,270,C
2006,7,9,270,C
2006,7,10,270,C
2006,7,11,270,C
2006,7,12,270,C
2006,7,13,270,C
2006,7,14,270,C
2006,7,15,230,C
2006,7,16,190,C
2006,7,17,180,C
2006,7,18,160,C
2006,7,19,280,C
2006,7,20,270,C
2006,7,21,270,C
2006,7,22,110,C
2006,7,23,280,C
2006,7,24,270,C
2006,7,25,270,C
2006,7,26,260,C
2006,7,27,110,C
2006,7,28,100,C
2006,7,29,100,C
2006,7,30,100,C
2006,7,31,100,C
2006,8,1,100,#
2006,8,2,070,#
2006,8,3,110,C
2006,8,4,140,C
2006,8,5,110,C
2006,8,6,110,C
2006,8,7,270,C
2006,8,8,270,C
2006,8,9,260,C
2006,8,10,270,C
2006,8,11,110,C
2006,8,12,110,C
2006,8,13,110,C
2006,8,14,110,C
2006,8,15,110,C
2006,8,16,110,C
2006,8,17,270,C
2006,8,18,270,C
2006,8,19,260,C
2006,8,20,270,C
2006,8,21,110,C
2006,8,22,110,C
2006,8,23,110,C
2006,8,24,110,C
2006,8,25,160,C
2006,8,26,160,C
2006,8,27,110,C
2006,8,28,100,C
2006,8,29,110,C
2006,8,30,280,C
2006,8,31,260,C
2006,9,1,270,C
2006,9,2,270,C
2006,9,3,280,C
2006,9,4,270,C
2006,9,5,270,C
2006,9,6,270,C
2006,9,7,270,C
2006,9,8,270,C
2006,9,9,260,C
2006,9,10,010,C
2006,9,11,010,C
2006,9,12,010,C
2006,9,13,100,C
2006,9,14,100,C
2006,9,15,270,C
2006,9,16,020,C
2006,9,17,020,C
2006,9,18,100,C
2006,9,19,100,C
2006,9,20,100,C
2006,9,21,100,C
2006,9,22,090,C
2006,9,23,090,C
2006,9,24,090,C
2006,9,25,100,C
2006,9,26,100,C
2006,9,27,100,C
2006,9,28,100,C
2006,9,29,100,C
2006,9,30,100,C
2006,10,1,100,C
2006,10,2,100,C
2006,10,3,270,C
2006,10,4,270,C
2006,10,5,110,C
2006,10,6,110,C
2006,10,7,100,C
2006,10,8,110,C
2006,10,9,100,C
2006,10,10,100,C
2006,10,11,110,C
2006,10,12,100,C
2006,10,13,110,C
2006,10,14,100,C
2006,10,15,110,C
2006,10,16,100,C
2006,10,17,100,#
2006,10,18,110,C
2006,10,19,100,C
2006,10,20,110,C
2006,10,21,100,C
2006,10,22,100,C
2006,10,23,110,C
2006,10,24,100,C
2006,10,25,100,C
2006,10,26,100,C
2006,10,27,040,C
2006,10,28,030,C
2006,10,29,100,C
2006,10,30,030,C
2006,10,31,030,C
2006,11,1,020,C
2006,11,2,020,C
2006,11,3,100,C
2006,11,4,100,C
2006,11,5,100,C
2006,11,6,020,C
2006,11,7,100,C
2006,11,8,100,C
2006,11,9,110,C
2006,11,10,270,C
2006,11,11,020,C
2006,11,12,100,C
2006,11,13,100,C
2006,11,14,100,C
2006,11,15,100,C
2006,11,16,100,C
2006,11,17,100,C
2006,11,18,110,C
2006,11,19,270,C
2006,11,20,100,C
2006,11,21,100,C
2006,11,22,110,C
2006,11,23,030,C
2006,11,24,100,C
2006,11,25,100,C
2006,11,26,100,C
2006,11,27,110,C
2006,11,28,020,C
2006,11,29,100,C
2006,11,30,020,C
2006,12,1,020,C
2006,12,2,020,C
2006,12,3,020,C
2006,12,4,100,C
2006,12,5,050,C
2006,12,6,100,C
2006,12,7,110,C
2006,12,8,110,C
2006,12,9,020,C
2006,12,10,010,C
2006,12,11,100,C
2006,12,12,120,C
2006,12,13,010,C
2006,12,14,010,C
2006,12,15,010,C
2006,12,16,020,C
2006,12,17,020,C
2006,12,18,030,C
2006,12,19,020,C
2006,12,20,020,C
2006,12,21,020,C
2006,12,22,110,C
2006,12,23,110,C
2006,12,24,270,C
2006,12,25,120,C
2006,12,26,100,C
2006,12,27,110,C
2006,12,28,020,C
2006,12,29,020,C
2006,12,30,100,C
2006,12,31,090,C
2007,1,1,110,C
2007,1,2,100,C
2007,1,3,120,C
2007,1,4,020,C
2007,1,5,020,C
2007,1,6,020,C
2007,1,7,020,C
2007,1,8,020,C
2007,1,9,270,C
2007,1,10,100,C
2007,1,11,100,C
2007,1,12,100,C
2007,1,13,110,C
2007,1,14,110,C
2007,1,15,110,C
2007,1,16,110,C
2007,1,17,020,C
2007,1,18,020,C
2007,1,19,020,C
2007,1,20,100,C
2007,1,21,100,C
2007,1,22,100,C
2007,1,23,020,C
2007,1,24,010,C
2007,1,25,030,C
2007,1,26,020,C
2007,1,27,020,C
2007,1,28,030,C
2007,1,29,110,C
2007,1,30,100,C
2007,1,31,120,C
2007,2,1,020,C
2007,2,2,110,C
2007,2,3,100,C
2007,2,4,120,C
2007,2,5,110,C
2007,2,6,120,C
2007,2,7,110,C
2007,2,8,120,C
2007,2,9,280,C
2007,2,10,270,C
2007,2,11,100,C
2007,2,12,100,C
2007,2,13,110,C
2007,2,14,280,C
2007,2,15,100,C
2007,2,16,100,C
2007,2,17,100,C
2007,2,18,280,C
2007,2,19,100,C
2007,2,20,110,C
2007,2,21,100,C
2007,2,22,100,C
2007,2,23,100,C
2007,2,24,100,C
2007,2,25,110,C
2007,2,26,100,C
2007,2,27,100,C
2007,2,28,100,C
2007,3,1,110,C
2007,3,2,110,C
2007,3,3,100,C
2007,3,4,100,C
2007,3,5,030,C
2007,3,6,010,C
2007,3,7,010,C
2007,3,8,100,C
2007,3,9,100,C
2007,3,10,110,C
2007,3,11,100,C
2007,3,12,100,C
2007,3,13,110,C
2007,3,14,100,C
2007,3,15,100,C
2007,3,16,100,C
2007,3,17,100,C
2007,3,18,100,C
2007,3,19,020,C
2007,3,20,010,C
2007,3,21,100,C
2007,3,22,110,C
2007,3,23,100,C
2007,3,24,110,C
