Year,Month,Day,Daily Mean Amount of Cloud (%) at the Hong Kong Observatory_Value,completeness
1968,12,7,65,C
1968,12,8,44,C
1968,12,9,49,C
1968,12,10,91,C
1968,12,11,33,C
1968,12,12,18,C
1968,12,13,52,C
1968,12,14,32,C
1968,12,15,80,C
1968,12,16,73,C
1968,12,17,91,C
1968,12,18,73,C
1968,12,19,78,C
1968,12,20,80,C
1968,12,21,76,C
1968,12,22,82,C
1968,12,23,68,C
1968,12,24,33,C
1968,12,25,81,C
1968,12,26,69,C
1968,12,27,52,C
1968,12,28,89,C
1968,12,29,64,C
1968,12,30,47,C
1968,12,31,73,C
1969,1,1,89,C
1969,1,2,95,C
1969,1,3,99,C
1969,1,4,99,C
1969,1,5,98,C
1969,1,6,79,C
1969,1,7,86,C
1969,1,8,61,C
1969,1,9,93,C
1969,1,10,86,C
1969,1,11,85,C
1969,1,12,92,C
1969,1,13,97,C
1969,1,14,100,C
1969,1,15,98,C
1969,1,16,97,C
1969,1,17,94,C
1969,1,18,96,C
1969,1,19,94,C
1969,1,20,74,C
1969,1,21,82,C
1969,1,22,96,C
1969,1,23,96,C
1969,1,24,69,C
1969,1,25,97,C
1969,1,26,88,C
1969,1,27,73,C
1969,1,28,71,C
1969,1,29,76,C
1969,1,30,97,C
1969,1,31,100,C
1969,2,1,98,C
1969,2,2,97,C
1969,2,3,100,C
1969,2,4,27,C
1969,2,5,63,C
1969,2,6,43,C
1969,2,7,71,C
1969,2,8,6,C
1969,2,9,65,C
1969,2,10,67,C
1969,2,11,53,C
1969,2,12,49,C
1969,2,13,77,C
1969,2,14,36,C
1969,2,15,92,C
1969,2,16,40,C
1969,2,17,86,C
1969,2,18,97,C
1969,2,19,92,C
1969,2,20,97,C
1969,2,21,100,C
1969,2,22,100,C
1969,2,23,100,C
1969,2,24,100,C
1969,2,25,100,C
1969,2,26,99,C
1969,2,27,100,C
1969,2,28,100,C
1969,3,1,100,C
1969,3,2,95,C
1969,3,3,98,C
1969,3,4,100,C
1969,3,5,99,C
1969,3,6,92,C
1969,3,7,80,C
1969,3,8,92,C
1969,3,9,100,C
1969,3,10,97,C
1969,3,11,78,C
1969,3,12,18,C
1969,3,13,80,C
1969,3,14,82,C
1969,3,15,68,C
1969,3,16,45,C
1969,3,17,37,C
1969,3,18,82,C
1969,3,19,85,C
1969,3,20,96,C
1969,3,21,76,C
1969,3,22,94,C
1969,3,23,80,C
1969,3,24,77,C
1969,3,25,17,C
1969,3,26,88,C
1969,3,27,95,C
1969,3,28,86,C
1969,3,29,93,C
1969,3,30,100,C
1969,3,31,92,C
1969,4,1,97,C
1969,4,2,100,C
1969,4,3,99,C
1969,4,4,100,C
1969,4,5,93,C
1969,4,6,33,C
1969,4,7,22,C
1969,4,8,26,C
1969,4,9,11,C
1969,4,10,41,C
1969,4,11,80,C
1969,4,12,89,C
1969,4,13,96,C
1969,4,14,94,C
1969,4,15,99,C
1969,4,16,88,C
1969,4,17,78,C
1969,4,18,93,C
1969,4,19,89,C
1969,4,20,86,C
1969,4,21,76,C
1969,4,22,61,C
1969,4,23,74,C
1969,4,24,50,C
1969,4,25,20,C
1969,4,26,41,C
1969,4,27,61,C
1969,4,28,85,C
1969,4,29,52,C
1969,4,30,38,C
1969,5,1,32,C
1969,5,2,79,C
1969,5,3,59,C
1969,5,4,47,C
1969,5,5,50,C
1969,5,6,82,C
1969,5,7,86,C
1969,5,8,65,C
1969,5,9,51,C
1969,5,10,63,C
1969,5,11,63,C
1969,5,12,78,C
1969,5,13,81,C
1969,5,14,86,C
1969,5,15,79,C
1969,5,16,69,C
1969,5,17,73,C
1969,5,18,69,C
1969,5,19,64,C
1969,5,20,86,C
1969,5,21,97,C
1969,5,22,84,C
1969,5,23,85,C
1969,5,24,91,C
1969,5,25,73,C
1969,5,26,99,C
1969,5,27,66,C
1969,5,28,49,C
1969,5,29,28,C
1969,5,30,29,C
1969,5,31,77,C
1969,6,1,85,C
1969,6,2,80,C
1969,6,3,96,C
1969,6,4,91,C
1969,6,5,100,C
1969,6,6,98,C
1969,6,7,100,C
1969,6,8,92,C
1969,6,9,77,C
1969,6,10,80,C
1969,6,11,87,C
1969,6,12,78,C
1969,6,13,75,C
1969,6,14,69,C
1969,6,15,39,C
1969,6,16,49,C
1969,6,17,74,C
1969,6,18,86,C
1969,6,19,95,C
1969,6,20,95,C
1969,6,21,96,C
1969,6,22,91,C
1969,6,23,71,C
1969,6,24,57,C
1969,6,25,58,C
1969,6,26,70,C
1969,6,27,77,C
1969,6,28,76,C
1969,6,29,80,C
1969,6,30,62,C
1969,7,1,71,C
1969,7,2,80,C
1969,7,3,77,C
1969,7,4,84,C
1969,7,5,77,C
1969,7,6,56,C
1969,7,7,69,C
1969,7,8,80,C
1969,7,9,79,C
1969,7,10,65,C
1969,7,11,71,C
1969,7,12,63,C
1969,7,13,60,C
1969,7,14,65,C
1969,7,15,58,C
1969,7,16,84,C
1969,7,17,70,C
1969,7,18,73,C
1969,7,19,87,C
1969,7,20,55,C
1969,7,21,39,C
1969,7,22,65,C
1969,7,23,92,C
1969,7,24,89,C
1969,7,25,63,C
1969,7,26,43,C
1969,7,27,76,C
1969,7,28,99,C
1969,7,29,93,C
1969,7,30,88,C
1969,7,31,67,C
1969,8,1,52,C
1969,8,2,38,C
1969,8,3,51,C
1969,8,4,79,C
1969,8,5,82,C
1969,8,6,78,C
1969,8,7,78,C
1969,8,8,55,C
1969,8,9,73,C
1969,8,10,92,C
1969,8,11,100,C
1969,8,12,86,C
1969,8,13,68,C
1969,8,14,29,C
1969,8,15,34,C
1969,8,16,72,C
1969,8,17,49,C
1969,8,18,28,C
1969,8,19,15,C
1969,8,20,21,C
1969,8,21,25,C
1969,8,22,33,C
1969,8,23,34,C
1969,8,24,51,C
1969,8,25,60,C
1969,8,26,71,C
1969,8,27,48,C
1969,8,28,55,C
1969,8,29,41,C
1969,8,30,49,C
1969,8,31,65,C
1969,9,1,78,C
1969,9,2,73,C
1969,9,3,50,C
1969,9,4,45,C
1969,9,5,51,C
1969,9,6,63,C
1969,9,7,43,C
1969,9,8,70,C
1969,9,9,53,C
1969,9,10,59,C
1969,9,11,32,C
1969,9,12,38,C
1969,9,13,35,C
1969,9,14,44,C
1969,9,15,41,C
1969,9,16,69,C
1969,9,17,89,C
1969,9,18,60,C
1969,9,19,49,C
1969,9,20,48,C
1969,9,21,41,C
1969,9,22,47,C
1969,9,23,58,C
1969,9,24,59,C
1969,9,25,49,C
1969,9,26,46,C
1969,9,27,79,C
1969,9,28,91,C
1969,9,29,71,C
1969,9,30,85,C
1969,10,1,60,C
1969,10,2,47,C
1969,10,3,15,C
1969,10,4,14,C
1969,10,5,59,C
1969,10,6,18,C
1969,10,7,16,C
1969,10,8,7,C
1969,10,9,17,C
1969,10,10,35,C
1969,10,11,26,C
1969,10,12,40,C
1969,10,13,44,C
1969,10,14,31,C
1969,10,15,29,C
1969,10,16,27,C
1969,10,17,76,C
1969,10,18,85,C
1969,10,19,87,C
1969,10,20,91,C
1969,10,21,89,C
1969,10,22,86,C
1969,10,23,60,C
1969,10,24,52,C
1969,10,25,65,C
1969,10,26,79,C
1969,10,27,58,C
1969,10,28,26,C
1969,10,29,36,C
1969,10,30,36,C
1969,10,31,47,C
1969,11,1,31,C
1969,11,2,35,C
1969,11,3,36,C
1969,11,4,59,C
1969,11,5,27,C
1969,11,6,22,C
1969,11,7,32,C
1969,11,8,11,C
1969,11,9,10,C
1969,11,10,7,C
1969,11,11,17,C
1969,11,12,18,C
1969,11,13,59,C
1969,11,14,82,C
1969,11,15,50,C
1969,11,16,51,C
1969,11,17,92,C
1969,11,18,88,C
1969,11,19,55,C
1969,11,20,82,C
1969,11,21,83,C
1969,11,22,70,C
1969,11,23,85,C
1969,11,24,60,C
1969,11,25,36,C
1969,11,26,18,C
1969,11,27,9,C
1969,11,28,13,C
1969,11,29,4,C
1969,11,30,2,C
1969,12,1,11,C
1969,12,2,0,C
1969,12,3,3,C
1969,12,4,10,C
1969,12,5,71,C
1969,12,6,83,C
1969,12,7,53,C
1969,12,8,72,C
1969,12,9,7,C
1969,12,10,5,C
1969,12,11,18,C
1969,12,12,6,C
1969,12,13,29,C
1969,12,14,6,C
1969,12,15,43,C
1969,12,16,15,C
1969,12,17,4,C
1969,12,18,32,C
1969,12,19,10,C
1969,12,20,4,C
1969,12,21,2,C
1969,12,22,6,C
1969,12,23,19,C
1969,12,24,39,C
1969,12,25,57,C
1969,12,26,68,C
1969,12,27,82,C
1969,12,28,71,C
1969,12,29,79,C
1969,12,30,20,C
1969,12,31,8,C
1970,1,1,32,C
1970,1,2,44,C
1970,1,3,35,C
1970,1,4,20,C
1970,1,5,66,C
1970,1,6,63,C
1970,1,7,65,C
1970,1,8,83,C
1970,1,9,87,C
1970,1,10,69,C
1970,1,11,44,C
1970,1,12,53,C
1970,1,13,87,C
1970,1,14,91,C
1970,1,15,30,C
1970,1,16,45,C
1970,1,17,48,C
1970,1,18,91,C
1970,1,19,54,C
1970,1,20,29,C
1970,1,21,30,C
1970,1,22,67,C
1970,1,23,49,C
1970,1,24,89,C
1970,1,25,91,C
1970,1,26,97,C
1970,1,27,95,C
1970,1,28,100,C
1970,1,29,93,C
1970,1,30,16,C
1970,1,31,1,C
1970,2,1,24,C
1970,2,2,46,C
1970,2,3,58,C
1970,2,4,34,C
1970,2,5,76,C
1970,2,6,86,C
1970,2,7,50,C
1970,2,8,36,C
1970,2,9,82,C
1970,2,10,67,C
1970,2,11,89,C
1970,2,12,71,C
1970,2,13,4,C
1970,2,14,30,C
1970,2,15,29,C
1970,2,16,16,C
1970,2,17,17,C
1970,2,18,69,C
1970,2,19,82,C
1970,2,20,81,C
1970,2,21,89,C
1970,2,22,91,C
1970,2,23,95,C
1970,2,24,71,C
1970,2,25,43,C
1970,2,26,71,C
1970,2,27,98,C
1970,2,28,100,C
1970,3,1,100,C
1970,3,2,98,C
1970,3,3,100,C
1970,3,4,99,C
1970,3,5,100,C
1970,3,6,100,C
1970,3,7,99,C
1970,3,8,100,C
1970,3,9,100,C
1970,3,10,100,C
1970,3,11,100,C
1970,3,12,100,C
1970,3,13,100,C
1970,3,14,100,C
1970,3,15,99,C
1970,3,16,100,C
1970,3,17,100,C
1970,3,18,100,C
1970,3,19,100,C
1970,3,20,95,C
1970,3,21,53,C
1970,3,22,93,C
1970,3,23,95,C
1970,3,24,99,C
1970,3,25,98,C
1970,3,26,97,C
1970,3,27,78,C
1970,3,28,41,C
1970,3,29,58,C
1970,3,30,64,C
1970,3,31,71,C
1970,4,1,92,C
1970,4,2,94,C
1970,4,3,19,C
1970,4,4,14,C
1970,4,5,58,C
1970,4,6,75,C
1970,4,7,85,C
1970,4,8,85,C
1970,4,9,78,C
1970,4,10,86,C
1970,4,11,87,C
1970,4,12,97,C
1970,4,13,99,C
1970,4,14,79,C
1970,4,15,67,C
1970,4,16,34,C
1970,4,17,58,C
1970,4,18,82,C
1970,4,19,97,C
1970,4,20,91,C
1970,4,21,83,C
1970,4,22,88,C
1970,4,23,71,C
1970,4,24,57,C
1970,4,25,70,C
1970,4,26,81,C
1970,4,27,93,C
1970,4,28,34,C
1970,4,29,87,C
1970,4,30,100,C
1970,5,1,89,C
1970,5,2,88,C
1970,5,3,77,C
1970,5,4,48,C
1970,5,5,52,C
1970,5,6,48,C
1970,5,7,54,C
1970,5,8,76,C
1970,5,9,74,C
1970,5,10,89,C
1970,5,11,88,C
1970,5,12,98,C
1970,5,13,100,C
1970,5,14,100,C
1970,5,15,93,C
1970,5,16,70,C
1970,5,17,31,C
1970,5,18,93,C
1970,5,19,92,C
1970,5,20,100,C
1970,5,21,97,C
1970,5,22,79,C
1970,5,23,71,C
1970,5,24,66,C
1970,5,25,84,C
1970,5,26,87,C
1970,5,27,89,C
1970,5,28,81,C
1970,5,29,55,C
1970,5,30,35,C
1970,5,31,43,C
1970,6,1,55,C
1970,6,2,44,C
1970,6,3,71,C
1970,6,4,89,C
1970,6,5,92,C
1970,6,6,88,C
1970,6,7,72,C
1970,6,8,54,C
1970,6,9,59,C
1970,6,10,83,C
1970,6,11,70,C
1970,6,12,89,C
1970,6,13,85,C
1970,6,14,49,C
1970,6,15,54,C
1970,6,16,18,C
1970,6,17,40,C
1970,6,18,65,C
1970,6,19,52,C
1970,6,20,66,C
1970,6,21,64,C
1970,6,22,88,C
1970,6,23,71,C
1970,6,24,67,C
1970,6,25,89,C
1970,6,26,84,C
1970,6,27,79,C
1970,6,28,79,C
1970,6,29,60,C
1970,6,30,40,C
1970,7,1,31,C
1970,7,2,26,C
1970,7,3,37,C
1970,7,4,40,C
1970,7,5,55,C
1970,7,6,49,C
1970,7,7,59,C
1970,7,8,72,C
1970,7,9,83,C
1970,7,10,87,C
1970,7,11,86,C
1970,7,12,84,C
1970,7,13,68,C
1970,7,14,40,C
1970,7,15,59,C
1970,7,16,96,C
1970,7,17,90,C
1970,7,18,71,C
1970,7,19,72,C
1970,7,20,75,C
1970,7,21,70,C
1970,7,22,72,C
1970,7,23,79,C
1970,7,24,75,C
1970,7,25,73,C
1970,7,26,41,C
1970,7,27,24,C
1970,7,28,21,C
1970,7,29,18,C
1970,7,30,27,C
1970,7,31,33,C
1970,8,1,67,C
1970,8,2,92,C
1970,8,3,99,C
1970,8,4,92,C
1970,8,5,75,C
1970,8,6,50,C
1970,8,7,76,C
1970,8,8,84,C
1970,8,9,76,C
1970,8,10,33,C
1970,8,11,39,C
1970,8,12,60,C
1970,8,13,62,C
1970,8,14,61,C
1970,8,15,70,C
1970,8,16,48,C
1970,8,17,54,C
1970,8,18,70,C
1970,8,19,70,C
1970,8,20,78,C
1970,8,21,83,C
1970,8,22,79,C
1970,8,23,81,C
1970,8,24,94,C
1970,8,25,86,C
1970,8,26,67,C
1970,8,27,67,C
1970,8,28,65,C
1970,8,29,74,C
1970,8,30,64,C
1970,8,31,80,C
1970,9,1,83,C
1970,9,2,78,C
1970,9,3,81,C
1970,9,4,89,C
1970,9,5,72,C
1970,9,6,66,C
1970,9,7,81,C
1970,9,8,98,C
1970,9,9,100,C
1970,9,10,95,C
1970,9,11,63,C
1970,9,12,53,C
1970,9,13,96,C
1970,9,14,92,C
1970,9,15,85,C
1970,9,16,79,C
1970,9,17,73,C
1970,9,18,58,C
1970,9,19,48,C
1970,9,20,49,C
1970,9,21,34,C
1970,9,22,58,C
1970,9,23,41,C
1970,9,24,34,C
1970,9,25,33,C
1970,9,26,54,C
1970,9,27,85,C
1970,9,28,89,C
1970,9,29,81,C
1970,9,30,63,C
1970,10,1,87,C
1970,10,2,88,C
1970,10,3,89,C
1970,10,4,81,C
1970,10,5,88,C
1970,10,6,96,C
1970,10,7,90,C
1970,10,8,88,C
1970,10,9,84,C
1970,10,10,81,C
1970,10,11,51,C
1970,10,12,54,C
1970,10,13,61,C
1970,10,14,83,C
1970,10,15,83,C
1970,10,16,97,C
1970,10,17,92,C
1970,10,18,91,C
1970,10,19,83,C
1970,10,20,82,C
1970,10,21,55,C
1970,10,22,37,C
1970,10,23,45,C
1970,10,24,67,C
1970,10,25,49,C
1970,10,26,72,C
1970,10,27,60,C
1970,10,28,65,C
1970,10,29,53,C
1970,10,30,35,C
1970,10,31,13,C
1970,11,1,24,C
1970,11,2,26,C
1970,11,3,29,C
1970,11,4,28,C
1970,11,5,72,C
1970,11,6,81,C
1970,11,7,92,C
1970,11,8,93,C
1970,11,9,68,C
1970,11,10,52,C
1970,11,11,45,C
1970,11,12,43,C
1970,11,13,44,C
1970,11,14,35,C
1970,11,15,78,C
1970,11,16,41,C
1970,11,17,29,C
1970,11,18,38,C
1970,11,19,59,C
1970,11,20,70,C
1970,11,21,89,C
1970,11,22,91,C
1970,11,23,92,C
1970,11,24,93,C
1970,11,25,84,C
1970,11,26,70,C
1970,11,27,82,C
1970,11,28,71,C
1970,11,29,88,C
1970,11,30,77,C
1970,12,1,88,C
1970,12,2,88,C
1970,12,3,95,C
1970,12,4,100,C
1970,12,5,100,C
1970,12,6,87,C
1970,12,7,81,C
1970,12,8,69,C
1970,12,9,83,C
1970,12,10,90,C
1970,12,11,99,C
1970,12,12,89,C
1970,12,13,41,C
1970,12,14,28,C
1970,12,15,58,C
1970,12,16,63,C
1970,12,17,11,C
1970,12,18,36,C
1970,12,19,55,C
1970,12,20,30,C
1970,12,21,35,C
1970,12,22,58,C
1970,12,23,83,C
1970,12,24,100,C
1970,12,25,94,C
1970,12,26,74,C
1970,12,27,66,C
1970,12,28,39,C
1970,12,29,32,C
1970,12,30,23,C
1970,12,31,22,C
1971,1,1,79,C
1971,1,2,81,C
1971,1,3,4,C
1971,1,4,2,C
1971,1,5,0,C
1971,1,6,5,C
1971,1,7,2,C
1971,1,8,0,C
1971,1,9,0,C
1971,1,10,0,C
1971,1,11,0,C
1971,1,12,4,C
1971,1,13,18,C
1971,1,14,37,C
1971,1,15,51,C
1971,1,16,5,C
1971,1,17,27,C
1971,1,18,30,C
1971,1,19,2,C
1971,1,20,6,C
1971,1,21,57,C
1971,1,22,84,C
1971,1,23,70,C
1971,1,24,94,C
1971,1,25,66,C
1971,1,26,31,C
1971,1,27,86,C
1971,1,28,99,C
1971,1,29,95,C
1971,1,30,100,C
1971,1,31,98,C
1971,2,1,100,C
1971,2,2,69,C
1971,2,3,64,C
1971,2,4,84,C
1971,2,5,90,C
1971,2,6,93,C
1971,2,7,69,C
1971,2,8,67,C
1971,2,9,68,C
1971,2,10,92,C
1971,2,11,91,C
1971,2,12,74,C
1971,2,13,66,C
1971,2,14,53,C
1971,2,15,63,C
1971,2,16,50,C
1971,2,17,21,C
1971,2,18,44,C
1971,2,19,65,C
1971,2,20,60,C
1971,2,21,86,C
1971,2,22,78,C
1971,2,23,34,C
1971,2,24,88,C
1971,2,25,87,C
1971,2,26,98,C
1971,2,27,100,C
1971,2,28,95,C
1971,3,1,90,C
1971,3,2,92,C
1971,3,3,100,C
1971,3,4,97,C
1971,3,5,100,C
1971,3,6,97,C
1971,3,7,94,C
1971,3,8,100,C
1971,3,9,83,C
1971,3,10,62,C
1971,3,11,79,C
1971,3,12,77,C
1971,3,13,67,C
1971,3,14,24,C
1971,3,15,6,C
1971,3,16,0,C
1971,3,17,48,C
1971,3,18,39,C
1971,3,19,35,C
1971,3,20,23,C
1971,3,21,14,C
1971,3,22,61,C
1971,3,23,15,C
1971,3,24,22,C
1971,3,25,48,C
1971,3,26,43,C
1971,3,27,51,C
1971,3,28,77,C
1971,3,29,74,C
1971,3,30,85,C
1971,3,31,93,C
1971,4,1,87,C
1971,4,2,89,C
1971,4,3,82,C
1971,4,4,88,C
1971,4,5,73,C
1971,4,6,66,C
1971,4,7,52,C
1971,4,8,45,C
1971,4,9,69,C
1971,4,10,70,C
1971,4,11,41,C
1971,4,12,54,C
1971,4,13,25,C
1971,4,14,11,C
1971,4,15,78,C
1971,4,16,68,C
1971,4,17,11,C
1971,4,18,77,C
1971,4,19,71,C
1971,4,20,66,C
1971,4,21,48,C
1971,4,22,76,C
1971,4,23,93,C
1971,4,24,67,C
1971,4,25,41,C
1971,4,26,55,C
1971,4,27,81,C
1971,4,28,51,C
1971,4,29,53,C
1971,4,30,71,C
1971,5,1,84,C
1971,5,2,79,C
1971,5,3,89,C
1971,5,4,86,C
1971,5,5,100,C
1971,5,6,48,C
1971,5,7,48,C
1971,5,8,46,C
1971,5,9,80,C
1971,5,10,92,C
1971,5,11,93,C
1971,5,12,88,C
1971,5,13,78,C
1971,5,14,70,C
1971,5,15,72,C
1971,5,16,81,C
1971,5,17,81,C
1971,5,18,78,C
1971,5,19,82,C
1971,5,20,89,C
1971,5,21,90,C
1971,5,22,91,C
1971,5,23,77,C
1971,5,24,73,C
1971,5,25,58,C
1971,5,26,76,C
1971,5,27,45,C
1971,5,28,67,C
1971,5,29,70,C
1971,5,30,77,C
1971,5,31,72,C
1971,6,1,64,C
1971,6,2,60,C
1971,6,3,54,C
1971,6,4,82,C
1971,6,5,73,C
1971,6,6,95,C
1971,6,7,93,C
1971,6,8,80,C
1971,6,9,82,C
1971,6,10,88,C
1971,6,11,84,C
1971,6,12,66,C
1971,6,13,40,C
1971,6,14,38,C
1971,6,15,34,C
1971,6,16,26,C
1971,6,17,83,C
1971,6,18,95,C
1971,6,19,85,C
1971,6,20,56,C
1971,6,21,67,C
1971,6,22,74,C
1971,6,23,83,C
1971,6,24,70,C
1971,6,25,51,C
1971,6,26,60,C
1971,6,27,81,C
1971,6,28,80,C
1971,6,29,78,C
1971,6,30,74,C
1971,7,1,68,C
1971,7,2,66,C
1971,7,3,81,C
1971,7,4,36,C
1971,7,5,71,C
1971,7,6,74,C
1971,7,7,72,C
1971,7,8,72,C
1971,7,9,54,C
1971,7,10,45,C
1971,7,11,74,C
1971,7,12,83,C
1971,7,13,76,C
1971,7,14,61,C
1971,7,15,33,C
1971,7,16,73,C
1971,7,17,84,C
1971,7,18,54,C
1971,7,19,45,C
1971,7,20,34,C
1971,7,21,63,C
1971,7,22,96,C
1971,7,23,86,C
1971,7,24,51,C
1971,7,25,36,C
1971,7,26,83,C
1971,7,27,94,C
1971,7,28,76,C
1971,7,29,61,C
1971,7,30,33,C
1971,7,31,41,C
1971,8,1,52,C
1971,8,2,42,C
1971,8,3,49,C
1971,8,4,78,C
1971,8,5,88,C
1971,8,6,92,C
1971,8,7,88,C
1971,8,8,80,C
1971,8,9,72,C
1971,8,10,66,C
1971,8,11,79,C
1971,8,12,94,C
1971,8,13,79,C
1971,8,14,49,C
1971,8,15,53,C
1971,8,16,89,C
1971,8,17,94,C
1971,8,18,83,C
1971,8,19,33,C
1971,8,20,16,C
1971,8,21,30,C
1971,8,22,26,C
1971,8,23,36,C
1971,8,24,52,C
1971,8,25,47,C
1971,8,26,39,C
1971,8,27,38,C
1971,8,28,27,C
1971,8,29,28,C
1971,8,30,29,C
1971,8,31,46,C
1971,9,1,60,C
1971,9,2,74,C
1971,9,3,55,C
1971,9,4,49,C
1971,9,5,83,C
1971,9,6,71,C
1971,9,7,67,C
1971,9,8,81,C
1971,9,9,69,C
1971,9,10,60,C
1971,9,11,69,C
1971,9,12,81,C
1971,9,13,76,C
1971,9,14,73,C
1971,9,15,74,C
1971,9,16,56,C
1971,9,17,21,C
1971,9,18,10,C
1971,9,19,45,C
1971,9,20,65,C
1971,9,21,79,C
1971,9,22,43,C
1971,9,23,29,C
1971,9,24,54,C
1971,9,25,50,C
1971,9,26,51,C
1971,9,27,54,C
1971,9,28,62,C
1971,9,29,93,C
1971,9,30,90,C
1971,10,1,73,C
1971,10,2,34,C
1971,10,3,46,C
1971,10,4,68,C
1971,10,5,60,C
1971,10,6,63,C
1971,10,7,85,C
1971,10,8,89,C
1971,10,9,85,C
1971,10,10,39,C
1971,10,11,64,C
1971,10,12,35,C
1971,10,13,14,C
1971,10,14,10,C
1971,10,15,39,C
1971,10,16,20,C
1971,10,17,41,C
1971,10,18,15,C
1971,10,19,26,C
1971,10,20,47,C
1971,10,21,23,C
1971,10,22,41,C
1971,10,23,83,C
1971,10,24,76,C
1971,10,25,80,C
1971,10,26,77,C
1971,10,27,66,C
1971,10,28,89,C
1971,10,29,96,C
1971,10,30,69,C
1971,10,31,62,C
1971,11,1,30,C
1971,11,2,32,C
1971,11,3,28,C
1971,11,4,26,C
1971,11,5,21,C
1971,11,6,50,C
1971,11,7,53,C
1971,11,8,30,C
1971,11,9,26,C
1971,11,10,53,C
1971,11,11,11,C
1971,11,12,11,C
1971,11,13,13,C
1971,11,14,57,C
1971,11,15,40,C
1971,11,16,9,C
1971,11,17,3,C
1971,11,18,4,C
1971,11,19,13,C
1971,11,20,12,C
1971,11,21,16,C
1971,11,22,47,C
1971,11,23,52,C
1971,11,24,81,C
1971,11,25,84,C
1971,11,26,22,C
1971,11,27,17,C
1971,11,28,62,C
1971,11,29,83,C
1971,11,30,42,C
1971,12,1,57,C
1971,12,2,85,C
1971,12,3,88,C
1971,12,4,84,C
1971,12,5,77,C
1971,12,6,51,C
1971,12,7,90,C
1971,12,8,68,C
1971,12,9,76,C
1971,12,10,21,C
1971,12,11,8,C
1971,12,12,23,C
1971,12,13,18,C
1971,12,14,7,C
1971,12,15,20,C
1971,12,16,51,C
1971,12,17,96,C
1971,12,18,100,C
1971,12,19,97,C
1971,12,20,95,C
1971,12,21,100,C
1971,12,22,96,C
1971,12,23,86,C
1971,12,24,73,C
1971,12,25,78,C
1971,12,26,83,C
1971,12,27,31,C
1971,12,28,31,C
1971,12,29,43,C
1971,12,30,7,C
1971,12,31,9,C
1972,1,1,10,C
1972,1,2,71,C
1972,1,3,90,C
1972,1,4,100,C
1972,1,5,91,C
1972,1,6,78,C
1972,1,7,33,C
1972,1,8,40,C
1972,1,9,35,C
1972,1,10,4,C
1972,1,11,0,C
1972,1,12,1,C
1972,1,13,23,C
1972,1,14,10,C
1972,1,15,9,C
1972,1,16,83,C
1972,1,17,76,C
1972,1,18,79,C
1972,1,19,31,C
1972,1,20,25,C
1972,1,21,12,C
1972,1,22,49,C
1972,1,23,90,C
1972,1,24,96,C
1972,1,25,67,C
1972,1,26,95,C
1972,1,27,75,C
1972,1,28,89,C
1972,1,29,63,C
1972,1,30,56,C
1972,1,31,83,C
1972,2,1,69,C
1972,2,2,83,C
1972,2,3,100,C
1972,2,4,100,C
1972,2,5,100,C
1972,2,6,100,C
1972,2,7,100,C
1972,2,8,100,C
1972,2,9,59,C
1972,2,10,57,C
1972,2,11,66,C
1972,2,12,73,C
1972,2,13,71,C
1972,2,14,99,C
1972,2,15,97,C
1972,2,16,64,C
1972,2,17,79,C
1972,2,18,79,C
1972,2,19,92,C
1972,2,20,90,C
1972,2,21,72,C
1972,2,22,79,C
1972,2,23,94,C
1972,2,24,90,C
1972,2,25,97,C
1972,2,26,90,C
1972,2,27,100,C
1972,2,28,100,C
1972,2,29,55,C
1972,3,1,2,C
1972,3,2,1,C
1972,3,3,0,C
1972,3,4,1,C
1972,3,5,8,C
1972,3,6,18,C
1972,3,7,49,C
1972,3,8,34,C
1972,3,9,24,C
1972,3,10,89,C
1972,3,11,86,C
1972,3,12,55,C
1972,3,13,47,C
1972,3,14,31,C
1972,3,15,55,C
1972,3,16,49,C
1972,3,17,66,C
1972,3,18,80,C
1972,3,19,71,C
1972,3,20,29,C
1972,3,21,47,C
1972,3,22,73,C
1972,3,23,65,C
1972,3,24,68,C
1972,3,25,80,C
1972,3,26,40,C
1972,3,27,24,C
1972,3,28,77,C
1972,3,29,83,C
1972,3,30,68,C
1972,3,31,85,C
1972,4,1,99,C
1972,4,2,99,C
1972,4,3,92,C
1972,4,4,100,C
1972,4,5,100,C
1972,4,6,86,C
1972,4,7,95,C
1972,4,8,90,C
1972,4,9,94,C
1972,4,10,93,C
1972,4,11,80,C
1972,4,12,86,C
1972,4,13,98,C
1972,4,14,82,C
1972,4,15,81,C
1972,4,16,85,C
1972,4,17,74,C
1972,4,18,84,C
1972,4,19,85,C
1972,4,20,73,C
1972,4,21,81,C
1972,4,22,74,C
1972,4,23,60,C
1972,4,24,95,C
1972,4,25,88,C
1972,4,26,71,C
1972,4,27,81,C
1972,4,28,66,C
1972,4,29,83,C
1972,4,30,56,C
1972,5,1,54,C
1972,5,2,82,C
1972,5,3,93,C
1972,5,4,77,C
1972,5,5,80,C
1972,5,6,75,C
1972,5,7,94,C
1972,5,8,94,C
1972,5,9,83,C
1972,5,10,94,C
1972,5,11,96,C
1972,5,12,88,C
1972,5,13,78,C
1972,5,14,69,C
1972,5,15,59,C
1972,5,16,71,C
1972,5,17,97,C
1972,5,18,99,C
1972,5,19,88,C
1972,5,20,91,C
1972,5,21,96,C
1972,5,22,100,C
1972,5,23,98,C
1972,5,24,96,C
1972,5,25,79,C
1972,5,26,58,C
1972,5,27,78,C
