Year,Month,Day,Mean Relative Humidity (%) - King's Park_Value,completeness
2009,11,11,82,C
2009,11,12,84,C
2009,11,13,73,C
2009,11,14,73,C
2009,11,15,85,C
2009,11,16,87,C
2009,11,17,62,C
2009,11,18,70,C
2009,11,19,63,C
2009,11,20,57,C
2009,11,21,52,C
2009,11,22,50,C
2009,11,23,67,C
2009,11,24,79,C
2009,11,25,80,C
2009,11,26,81,C
2009,11,27,76,C
2009,11,28,75,C
2009,11,29,72,C
2009,11,30,71,C
2009,12,1,73,C
2009,12,2,70,C
2009,12,3,55,C
2009,12,4,64,C
2009,12,5,52,C
2009,12,6,68,C
2009,12,7,83,C
2009,12,8,93,C
2009,12,9,90,C
2009,12,10,83,C
2009,12,11,83,C
2009,12,12,85,C
2009,12,13,84,C
2009,12,14,86,C
2009,12,15,88,C
2009,12,16,77,C
2009,12,17,72,C
2009,12,18,73,C
2009,12,19,62,C
2009,12,20,42,C
2009,12,21,49,C
2009,12,22,71,C
2009,12,23,75,C
2009,12,24,84,C
2009,12,25,81,C
2009,12,26,78,C
2009,12,27,85,C
2009,12,28,82,C
2009,12,29,92,C
2009,12,30,92,C
2009,12,31,83,C
2010,1,1,72,C
2010,1,2,87,C
2010,1,3,84,C
2010,1,4,80,C
2010,1,5,84,C
2010,1,6,89,C
2010,1,7,85,C
2010,1,8,77,C
2010,1,9,77,C
2010,1,10,80,C
2010,1,11,87,C
2010,1,12,57,C
2010,1,13,47,C
2010,1,14,64,C
2010,1,15,66,C
2010,1,16,64,C
2010,1,17,76,C
2010,1,18,76,C
2010,1,19,79,C
2010,1,20,83,C
2010,1,21,88,C
2010,1,22,87,C
2010,1,23,87,C
2010,1,24,85,C
2010,1,25,77,C
2010,1,26,78,C
2010,1,27,84,C
2010,1,28,90,C
2010,1,29,88,C
2010,1,30,82,C
2010,1,31,82,C
2010,2,1,83,C
2010,2,2,90,C
2010,2,3,90,C
2010,2,4,91,C
2010,2,5,90,C
2010,2,6,91,C
2010,2,7,96,C
2010,2,8,94,C
2010,2,9,93,C
2010,2,10,85,C
2010,2,11,82,C
2010,2,12,78,C
2010,2,13,89,C
2010,2,14,97,C
2010,2,15,90,C
2010,2,16,84,C
2010,2,17,81,C
2010,2,18,79,C
2010,2,19,86,C
2010,2,20,76,C
2010,2,21,77,C
2010,2,22,86,C
2010,2,23,85,C
2010,2,24,88,C
2010,2,25,87,C
2010,2,26,89,C
2010,2,27,89,C
2010,2,28,92,C
2010,3,1,95,C
2010,3,2,88,C
2010,3,3,90,C
2010,3,4,89,C
2010,3,5,82,C
2010,3,6,84,C
2010,3,7,91,C
2010,3,8,93,C
2010,3,9,67,C
2010,3,10,39,C
2010,3,11,59,C
2010,3,12,83,C
2010,3,13,92,C
2010,3,14,95,C
2010,3,15,92,C
2010,3,16,85,C
2010,3,17,75,C
2010,3,18,79,C
2010,3,19,77,C
2010,3,20,83,C
2010,3,21,81,C
2010,3,22,76,C
2010,3,23,88,C
2010,3,24,87,C
2010,3,25,63,C
2010,3,26,46,C
2010,3,27,64,C
2010,3,28,64,C
2010,3,29,58,C
2010,3,30,82,C
2010,3,31,83,C
2010,4,1,88,C
2010,4,2,92,C
2010,4,3,89,C
2010,4,4,92,C
2010,4,5,94,C
2010,4,6,92,C
2010,4,7,90,C
2010,4,8,87,C
2010,4,9,86,C
2010,4,10,95,C
2010,4,11,91,C
2010,4,12,86,C
2010,4,13,91,C
2010,4,14,90,C
2010,4,15,91,C
2010,4,16,80,C
2010,4,17,81,C
2010,4,18,89,C
2010,4,19,89,C
2010,4,20,95,C
2010,4,21,86,C
2010,4,22,86,C
2010,4,23,65,C
2010,4,24,64,C
2010,4,25,71,C
2010,4,26,78,C
2010,4,27,75,C
2010,4,28,80,C
2010,4,29,88,C
2010,4,30,81,C
2010,5,1,80,C
2010,5,2,80,C
2010,5,3,81,C
2010,5,4,87,C
2010,5,5,87,C
2010,5,6,87,C
2010,5,7,93,#
2010,5,8,92,C
2010,5,9,86,C
2010,5,10,93,C
2010,5,11,87,C
2010,5,12,87,C
2010,5,13,90,C
2010,5,14,94,C
2010,5,15,93,C
2010,5,16,92,C
2010,5,17,89,C
2010,5,18,84,C
2010,5,19,90,C
2010,5,20,86,C
2010,5,21,85,C
2010,5,22,84,C
2010,5,23,80,C
2010,5,24,61,C
2010,5,25,74,C
2010,5,26,75,C
2010,5,27,87,C
2010,5,28,84,C
2010,5,29,90,C
2010,5,30,91,C
2010,5,31,88,C
2010,6,1,81,C
2010,6,2,94,C
2010,6,3,88,C
2010,6,4,86,C
2010,6,5,84,C
2010,6,6,80,C
2010,6,7,79,C
2010,6,8,83,C
2010,6,9,93,C
2010,6,10,97,C
2010,6,11,87,C
2010,6,12,83,C
2010,6,13,89,C
2010,6,14,85,C
2010,6,15,86,C
2010,6,16,85,C
2010,6,17,82,C
2010,6,18,79,C
2010,6,19,77,C
2010,6,20,80,C
2010,6,21,80,C
2010,6,22,81,C
2010,6,23,88,C
2010,6,24,88,C
2010,6,25,86,C
2010,6,26,96,C
2010,6,27,96,C
2010,6,28,96,C
2010,6,29,90,C
2010,6,30,83,C
2010,7,1,78,C
2010,7,2,78,C
2010,7,3,79,C
2010,7,4,81,C
2010,7,5,81,C
2010,7,6,82,C
2010,7,7,80,C
2010,7,8,78,C
2010,7,9,78,C
2010,7,10,77,C
2010,7,11,77,C
2010,7,12,77,C
2010,7,13,79,C
2010,7,14,78,C
2010,7,15,85,C
2010,7,16,84,C
2010,7,17,87,C
2010,7,18,82,C
2010,7,19,77,C
2010,7,20,79,C
2010,7,21,89,C
2010,7,22,91,C
2010,7,23,89,C
2010,7,24,84,C
2010,7,25,80,C
2010,7,26,79,C
2010,7,27,86,C
2010,7,28,94,C
2010,7,29,84,C
2010,7,30,82,C
2010,7,31,79,C
2010,8,1,79,C
2010,8,2,79,C
2010,8,3,77,C
2010,8,4,75,C
2010,8,5,80,C
2010,8,6,79,C
2010,8,7,82,C
2010,8,8,81,C
2010,8,9,82,C
2010,8,10,78,C
2010,8,11,89,C
2010,8,12,82,C
2010,8,13,81,C
2010,8,14,80,C
2010,8,15,85,C
2010,8,16,86,C
2010,8,17,84,C
2010,8,18,83,C
2010,8,19,89,C
2010,8,20,83,C
2010,8,21,76,C
2010,8,22,81,C
2010,8,23,82,C
2010,8,24,91,C
2010,8,25,83,C
2010,8,26,83,C
2010,8,27,76,C
2010,8,28,81,C
2010,8,29,75,C
2010,8,30,71,C
2010,8,31,68,C
2010,9,1,59,C
2010,9,2,70,C
2010,9,3,94,C
2010,9,4,86,C
2010,9,5,83,C
2010,9,6,79,C
2010,9,7,82,C
2010,9,8,81,C
2010,9,9,83,C
2010,9,10,82,C
2010,9,11,95,C
2010,9,12,93,C
2010,9,13,86,C
2010,9,14,84,C
2010,9,15,81,C
2010,9,16,79,C
2010,9,17,77,C
2010,9,18,78,C
2010,9,19,77,C
2010,9,20,84,C
2010,9,21,96,C
2010,9,22,90,C
2010,9,23,85,C
2010,9,24,81,C
2010,9,25,82,C
2010,9,26,81,C
2010,9,27,80,C
2010,9,28,78,C
2010,9,29,78,C
2010,9,30,79,C
2010,10,1,77,C
2010,10,2,71,C
2010,10,3,67,C
2010,10,4,60,C
2010,10,5,72,C
2010,10,6,78,C
2010,10,7,75,C
2010,10,8,76,C
2010,10,9,79,C
2010,10,10,92,C
2010,10,11,93,C
2010,10,12,84,C
2010,10,13,82,C
2010,10,14,82,C
2010,10,15,82,C
2010,10,16,76,C
2010,10,17,76,C
2010,10,18,71,C
2010,10,19,57,C
2010,10,20,57,C
2010,10,21,62,C
2010,10,22,66,C
2010,10,23,59,C
2010,10,24,64,C
2010,10,25,64,C
2010,10,26,71,C
2010,10,27,57,C
2010,10,28,47,C
2010,10,29,45,C
2010,10,30,42,C
2010,10,31,50,C
2010,11,1,65,C
2010,11,2,64,C
2010,11,3,61,C
2010,11,4,71,C
2010,11,5,94,C
2010,11,6,93,C
2010,11,7,75,C
2010,11,8,62,C
2010,11,9,56,C
2010,11,10,68,C
2010,11,11,58,C
2010,11,12,65,C
2010,11,13,71,C
2010,11,14,77,C
2010,11,15,76,C
2010,11,16,69,C
2010,11,17,72,C
2010,11,18,76,C
2010,11,19,73,C
2010,11,20,76,C
2010,11,21,79,C
2010,11,22,71,C
2010,11,23,73,C
2010,11,24,74,C
2010,11,25,60,C
2010,11,26,65,C
2010,11,27,71,C
2010,11,28,73,C
2010,11,29,81,C
2010,11,30,75,C
2010,12,1,73,C
2010,12,2,68,C
2010,12,3,57,C
2010,12,4,60,C
2010,12,5,69,C
2010,12,6,60,C
2010,12,7,44,C
2010,12,8,27,C
2010,12,9,48,C
2010,12,10,73,C
2010,12,11,70,C
2010,12,12,86,C
2010,12,13,91,C
2010,12,14,87,C
2010,12,15,92,C
2010,12,16,64,C
2010,12,17,34,C
2010,12,18,62,C
2010,12,19,73,C
2010,12,20,67,C
2010,12,21,71,C
2010,12,22,61,C
2010,12,23,68,C
2010,12,24,77,C
2010,12,25,79,C
2010,12,26,41,C
2010,12,27,52,C
2010,12,28,53,C
2010,12,29,73,C
2010,12,30,51,C
2010,12,31,32,C
2011,1,1,52,C
2011,1,2,64,C
2011,1,3,70,C
2011,1,4,81,C
2011,1,5,77,C
2011,1,6,66,C
2011,1,7,59,C
2011,1,8,63,C
2011,1,9,51,C
2011,1,10,50,C
2011,1,11,57,C
2011,1,12,87,C
2011,1,13,75,C
2011,1,14,68,C
2011,1,15,54,C
2011,1,16,53,C
2011,1,17,59,C
2011,1,18,69,C
2011,1,19,79,C
2011,1,20,67,C
2011,1,21,57,C
2011,1,22,70,C
2011,1,23,67,C
2011,1,24,63,C
2011,1,25,71,C
2011,1,26,74,C
2011,1,27,76,C
2011,1,28,65,C
2011,1,29,47,C
2011,1,30,48,C
2011,1,31,58,C
2011,2,1,69,C
2011,2,2,63,C
2011,2,3,76,C
2011,2,4,76,C
2011,2,5,68,C
2011,2,6,61,C
2011,2,7,65,C
2011,2,8,78,C
2011,2,9,85,C
2011,2,10,80,C
2011,2,11,77,C
2011,2,12,71,C
2011,2,13,84,C
2011,2,14,68,C
2011,2,15,84,C
2011,2,16,95,C
2011,2,17,94,C
2011,2,18,92,C
2011,2,19,92,C
2011,2,20,77,C
2011,2,21,82,C
2011,2,22,61,C
2011,2,23,68,C
2011,2,24,80,C
2011,2,25,81,C
2011,2,26,75,C
2011,2,27,82,C
2011,2,28,74,C
2011,3,1,83,C
2011,3,2,75,C
2011,3,3,77,C
2011,3,4,70,C
2011,3,5,70,C
2011,3,6,79,C
2011,3,7,71,C
2011,3,8,70,C
2011,3,9,60,C
2011,3,10,64,C
2011,3,11,74,C
2011,3,12,80,C
2011,3,13,82,C
2011,3,14,80,C
2011,3,15,79,C
2011,3,16,47,C
2011,3,17,49,C
2011,3,18,77,C
2011,3,19,95,#
2011,3,20,***,
2011,3,21,86,#
2011,3,22,78,C
2011,3,23,69,C
2011,3,24,67,C
2011,3,25,59,C
2011,3,26,59,#
2011,3,27,66,#
2011,3,28,56,C
2011,3,29,48,C
2011,3,30,60,#
2011,3,31,49,#
2011,4,1,71,C
2011,4,2,74,C
2011,4,3,80,C
2011,4,4,85,C
2011,4,5,75,C
2011,4,6,66,C
2011,4,7,79,C
2011,4,8,75,C
2011,4,9,80,C
2011,4,10,79,C
2011,4,11,79,C
2011,4,12,75,C
2011,4,13,63,C
2011,4,14,77,C
2011,4,15,80,C
2011,4,16,84,C
2011,4,17,93,C
2011,4,18,72,C
2011,4,19,62,C
2011,4,20,76,C
2011,4,21,82,C
2011,4,22,80,C
2011,4,23,80,C
2011,4,24,48,C
2011,4,25,65,C
2011,4,26,71,C
2011,4,27,79,C
2011,4,28,88,C
2011,4,29,93,C
2011,4,30,88,C
2011,5,1,87,C
2011,5,2,84,C
2011,5,3,80,C
2011,5,4,85,C
2011,5,5,92,C
2011,5,6,85,C
2011,5,7,81,C
2011,5,8,83,C
2011,5,9,83,C
2011,5,10,77,C
2011,5,11,80,C
2011,5,12,81,C
2011,5,13,88,C
2011,5,14,91,C
2011,5,15,93,C
2011,5,16,91,C
2011,5,17,85,C
2011,5,18,66,C
2011,5,19,78,C
2011,5,20,82,C
2011,5,21,89,C
2011,5,22,95,C
2011,5,23,83,C
2011,5,24,80,C
2011,5,25,80,C
2011,5,26,66,C
2011,5,27,70,C
2011,5,28,65,C
2011,5,29,79,C
2011,5,30,69,C
2011,5,31,67,C
2011,6,1,75,C
2011,6,2,82,C
2011,6,3,77,C
2011,6,4,80,C
2011,6,5,79,C
2011,6,6,78,C
2011,6,7,79,C
2011,6,8,79,C
2011,6,9,79,C
2011,6,10,75,C
2011,6,11,82,C
2011,6,12,86,C
2011,6,13,83,C
2011,6,14,80,C
2011,6,15,79,C
2011,6,16,94,C
2011,6,17,93,C
2011,6,18,84,C
2011,6,19,80,C
2011,6,20,74,C
2011,6,21,78,C
2011,6,22,91,C
2011,6,23,86,C
2011,6,24,83,C
2011,6,25,80,C
2011,6,26,83,C
2011,6,27,80,C
2011,6,28,94,C
2011,6,29,95,C
2011,6,30,90,C
2011,7,1,87,C
2011,7,2,81,C
2011,7,3,78,C
2011,7,4,77,C
2011,7,5,77,C
2011,7,6,75,C
2011,7,7,76,C
2011,7,8,78,C
2011,7,9,79,C
2011,7,10,78,C
2011,7,11,85,C
2011,7,12,89,C
2011,7,13,90,C
2011,7,14,89,C
2011,7,15,93,C
2011,7,16,91,C
2011,7,17,85,C
2011,7,18,86,C
2011,7,19,87,C
2011,7,20,89,C
2011,7,21,82,C
2011,7,22,83,C
2011,7,23,78,C
2011,7,24,80,C
2011,7,25,80,C
2011,7,26,78,C
2011,7,27,76,C
2011,7,28,70,C
2011,7,29,86,C
2011,7,30,85,C
2011,7,31,80,C
2011,8,1,77,C
2011,8,2,76,C
2011,8,3,75,C
2011,8,4,78,C
2011,8,5,77,C
2011,8,6,76,C
2011,8,7,77,C
2011,8,8,81,C
2011,8,9,88,C
2011,8,10,93,C
2011,8,11,85,C
2011,8,12,81,C
2011,8,13,78,C
2011,8,14,77,C
2011,8,15,78,C
2011,8,16,78,C
2011,8,17,82,C
2011,8,18,80,C
2011,8,19,80,C
2011,8,20,78,C
2011,8,21,79,C
2011,8,22,84,C
2011,8,23,78,C
2011,8,24,78,C
2011,8,25,81,C
2011,8,26,74,C
2011,8,27,72,C
2011,8,28,67,C
2011,8,29,66,C
2011,8,30,71,C
2011,8,31,64,C
2011,9,1,75,C
2011,9,2,79,C
2011,9,3,89,C
2011,9,4,85,C
2011,9,5,81,C
2011,9,6,79,C
2011,9,7,78,C
2011,9,8,80,C
2011,9,9,75,C
2011,9,10,76,C
2011,9,11,81,C
2011,9,12,80,C
2011,9,13,77,C
2011,9,14,73,C
2011,9,15,81,C
2011,9,16,80,C
2011,9,17,79,C
2011,9,18,80,C
2011,9,19,79,C
2011,9,20,73,C
2011,9,21,64,C
2011,9,22,65,C
2011,9,23,71,C
2011,9,24,70,C
2011,9,25,78,C
2011,9,26,78,C
2011,9,27,80,C
2011,9,28,69,C
2011,9,29,87,C
2011,9,30,88,C
2011,10,1,85,C
2011,10,2,79,C
2011,10,3,77,C
2011,10,4,76,C
2011,10,5,78,C
2011,10,6,79,C
2011,10,7,79,C
2011,10,8,76,C
2011,10,9,75,C
2011,10,10,80,C
2011,10,11,92,C
2011,10,12,97,C
2011,10,13,95,C
2011,10,14,87,C
2011,10,15,69,C
2011,10,16,59,C
2011,10,17,67,C
2011,10,18,70,C
2011,10,19,69,C
2011,10,20,72,C
2011,10,21,73,C
2011,10,22,78,C
2011,10,23,80,C
2011,10,24,79,C
2011,10,25,81,C
2011,10,26,77,C
2011,10,27,76,C
2011,10,28,69,C
2011,10,29,67,C
2011,10,30,74,C
2011,10,31,71,C
2011,11,1,71,C
2011,11,2,73,C
2011,11,3,78,C
2011,11,4,76,C
2011,11,5,80,C
2011,11,6,77,C
2011,11,7,76,C
2011,11,8,92,C
2011,11,9,88,C
2011,11,10,74,C
2011,11,11,70,C
2011,11,12,73,C
2011,11,13,77,C
2011,11,14,80,C
2011,11,15,74,C
2011,11,16,79,C
2011,11,17,86,C
2011,11,18,94,C
2011,11,19,80,C
2011,11,20,72,C
2011,11,21,68,C
2011,11,22,63,C
2011,11,23,55,C
2011,11,24,64,C
2011,11,25,72,C
2011,11,26,70,C
2011,11,27,73,C
2011,11,28,78,C
2011,11,29,76,C
2011,11,30,79,C
2011,12,1,65,C
2011,12,2,56,C
2011,12,3,50,C
2011,12,4,60,C
2011,12,5,78,C
2011,12,6,82,C
2011,12,7,78,C
2011,12,8,61,C
2011,12,9,57,C
2011,12,10,40,C
2011,12,11,37,C
2011,12,12,41,C
2011,12,13,54,C
2011,12,14,59,C
2011,12,15,53,C
2011,12,16,50,C
2011,12,17,61,C
2011,12,18,67,C
2011,12,19,69,C
2011,12,20,71,C
2011,12,21,65,C
2011,12,22,54,C
2011,12,23,59,C
2011,12,24,29,C
2011,12,25,34,C
2011,12,26,53,C
2011,12,27,74,C
2011,12,28,79,C
2011,12,29,80,C
2011,12,30,77,C
2011,12,31,78,C
2012,1,1,73,C
2012,1,2,74,C
2012,1,3,73,C
2012,1,4,63,C
2012,1,5,77,C
2012,1,6,80,C
2012,1,7,78,C
2012,1,8,73,C
2012,1,9,73,C
2012,1,10,75,C
2012,1,11,68,C
2012,1,12,75,C
2012,1,13,86,C
2012,1,14,90,C
2012,1,15,98,C
2012,1,16,88,C
2012,1,17,75,C
2012,1,18,81,C
2012,1,19,87,C
2012,1,20,86,C
2012,1,21,88,C
2012,1,22,84,C
2012,1,23,82,C
2012,1,24,88,C
2012,1,25,84,C
2012,1,26,88,C
2012,1,27,91,C
2012,1,28,84,C
2012,1,29,87,C
2012,1,30,67,C
2012,1,31,63,C
2012,2,1,75,C
2012,2,2,78,C
2012,2,3,78,C
2012,2,4,83,C
2012,2,5,82,C
2012,2,6,92,C
2012,2,7,76,C
2012,2,8,78,C
2012,2,9,80,C
2012,2,10,88,C
2012,2,11,82,C
2012,2,12,82,C
2012,2,13,79,C
2012,2,14,89,C
2012,2,15,95,C
2012,2,16,89,C
2012,2,17,68,C
2012,2,18,69,C
2012,2,19,69,C
2012,2,20,75,C
2012,2,21,82,C
2012,2,22,95,C
2012,2,23,99,C
2012,2,24,97,C
2012,2,25,98,C
2012,2,26,82,C
2012,2,27,86,C
2012,2,28,91,C
2012,2,29,89,C
2012,3,1,96,C
2012,3,2,91,C
2012,3,3,97,C
2012,3,4,96,C
2012,3,5,93,C
2012,3,6,90,C
2012,3,7,96,C
2012,3,8,96,C
2012,3,9,91,C
2012,3,10,77,C
2012,3,11,91,C
2012,3,12,94,C
2012,3,13,91,C
2012,3,14,85,C
2012,3,15,88,C
2012,3,16,95,C
2012,3,17,88,C
2012,3,18,82,C
2012,3,19,89,C
2012,3,20,88,C
2012,3,21,85,C
2012,3,22,79,C
2012,3,23,79,C
2012,3,24,52,C
2012,3,25,61,C
2012,3,26,43,C
2012,3,27,56,C
2012,3,28,64,C
2012,3,29,72,C
2012,3,30,82,C
2012,3,31,74,C
2012,4,1,72,C
2012,4,2,83,C
2012,4,3,83,C
2012,4,4,79,C
2012,4,5,93,C
2012,4,6,96,C
2012,4,7,64,C
2012,4,8,85,C
2012,4,9,89,C
2012,4,10,88,C
2012,4,11,82,C
2012,4,12,83,C
2012,4,13,85,C
2012,4,14,86,C
2012,4,15,80,C
2012,4,16,87,C
2012,4,17,93,C
2012,4,18,88,C
2012,4,19,96,C
2012,4,20,96,C
2012,4,21,83,C
2012,4,22,77,C
2012,4,23,87,C
2012,4,24,82,C
2012,4,25,84,C
2012,4,26,81,C
2012,4,27,92,C
2012,4,28,94,C
2012,4,29,89,C
2012,4,30,82,C
2012,5,1,83,C
2012,5,2,82,C
2012,5,3,82,C
2012,5,4,89,C
2012,5,5,92,C
2012,5,6,82,C
2012,5,7,82,C
2012,5,8,80,C
2012,5,9,80,C
2012,5,10,82,C
2012,5,11,91,C
2012,5,12,89,C
2012,5,13,83,C
2012,5,14,82,C
2012,5,15,87,C
2012,5,16,90,C
2012,5,17,88,C
2012,5,18,97,C
2012,5,19,91,C
2012,5,20,89,C
2012,5,21,79,C
2012,5,22,73,C
2012,5,23,77,C
2012,5,24,82,C
2012,5,25,82,C
2012,5,26,90,C
2012,5,27,89,C
2012,5,28,94,C
2012,5,29,87,C
2012,5,30,84,C
2012,5,31,81,C
2012,6,1,75,C
2012,6,2,82,C
2012,6,3,87,C
2012,6,4,82,C
2012,6,5,80,C
2012,6,6,82,C
2012,6,7,82,C
2012,6,8,82,C
2012,6,9,84,C
2012,6,10,89,C
2012,6,11,86,C
2012,6,12,84,C
2012,6,13,92,C
2012,6,14,78,C
2012,6,15,82,C
2012,6,16,92,C
2012,6,17,90,C
2012,6,18,90,C
2012,6,19,81,C
2012,6,20,77,C
2012,6,21,90,C
2012,6,22,85,C
2012,6,23,80,C
2012,6,24,82,C
2012,6,25,81,C
2012,6,26,83,C
2012,6,27,81,C
2012,6,28,80,C
2012,6,29,77,C
2012,6,30,91,C
2012,7,1,84,C
2012,7,2,81,C
2012,7,3,79,C
2012,7,4,79,C
2012,7,5,91,C
2012,7,6,85,C
2012,7,7,82,C
2012,7,8,80,C
2012,7,9,77,C
2012,7,10,75,C
2012,7,11,77,C
2012,7,12,76,C
2012,7,13,80,C
2012,7,14,81,C
2012,7,15,79,C
2012,7,16,81,C
2012,7,17,80,C
2012,7,18,85,C
2012,7,19,78,C
2012,7,20,76,C
2012,7,21,76,C
2012,7,22,78,C
2012,7,23,89,C
2012,7,24,93,C
2012,7,25,96,C
2012,7,26,97,C
2012,7,27,95,C
2012,7,28,87,C
2012,7,29,77,C
2012,7,30,76,C
2012,7,31,79,C
2012,8,1,74,C
2012,8,2,67,C
2012,8,3,71,C
2012,8,4,84,C
2012,8,5,85,C
2012,8,6,83,C
2012,8,7,80,C
2012,8,8,78,C
2012,8,9,77,C
2012,8,10,81,C
2012,8,11,89,C
2012,8,12,88,C
2012,8,13,88,C
2012,8,14,86,C
2012,8,15,77,C
2012,8,16,81,C
2012,8,17,85,C
2012,8,18,84,C
2012,8,19,81,C
2012,8,20,79,C
2012,8,21,80,C
2012,8,22,83,C
2012,8,23,75,C
2012,8,24,68,C
2012,8,25,64,C
2012,8,26,58,C
2012,8,27,60,C
2012,8,28,77,C
2012,8,29,78,C
2012,8,30,81,C
2012,8,31,84,C
2012,9,1,86,C
2012,9,2,81,C
2012,9,3,77,C
2012,9,4,86,C
2012,9,5,81,C
2012,9,6,81,C
2012,9,7,85,C
2012,9,8,83,C
2012,9,9,79,C
2012,9,10,79,C
2012,9,11,77,C
2012,9,12,78,C
2012,9,13,76,C
2012,9,14,63,C
2012,9,15,63,C
2012,9,16,63,C
2012,9,17,54,C
2012,9,18,59,C
2012,9,19,74,C
2012,9,20,79,C
2012,9,21,81,C
2012,9,22,90,#
2012,9,23,85,C
2012,9,24,88,C
2012,9,25,82,C
2012,9,26,79,C
2012,9,27,62,C
2012,9,28,53,C
2012,9,29,56,C
2012,9,30,61,C
2012,10,1,72,C
2012,10,2,72,C
2012,10,3,74,C
2012,10,4,77,C
2012,10,5,68,C
2012,10,6,73,C
2012,10,7,68,C
2012,10,8,72,C
2012,10,9,72,C
2012,10,10,59,C
2012,10,11,62,C
2012,10,12,71,C
2012,10,13,75,C
2012,10,14,77,C
2012,10,15,75,C
2012,10,16,75,C
2012,10,17,66,C
2012,10,18,67,C
2012,10,19,73,C
2012,10,20,76,C
2012,10,21,73,C
2012,10,22,73,C
2012,10,23,73,C
2012,10,24,75,C
2012,10,25,76,C
2012,10,26,76,C
2012,10,27,77,C
2012,10,28,76,C
2012,10,29,82,C
2012,10,30,92,C
2012,10,31,70,C
2012,11,1,58,C
2012,11,2,69,C
2012,11,3,77,C
2012,11,4,62,C
2012,11,5,68,C
2012,11,6,64,C
2012,11,7,76,C
2012,11,8,84,C
2012,11,9,88,C
2012,11,10,87,C
2012,11,11,67,C
2012,11,12,72,C
2012,11,13,76,C
2012,11,14,76,C
2012,11,15,81,C
2012,11,16,81,C
2012,11,17,75,C
2012,11,18,85,C
2012,11,19,77,C
2012,11,20,81,C
2012,11,21,95,C
2012,11,22,89,C
2012,11,23,81,C
2012,11,24,83,C
2012,11,25,99,C
2012,11,26,88,C
2012,11,27,95,C
2012,11,28,94,C
2012,11,29,94,C
2012,11,30,96,#
2012,12,1,92,C
2012,12,2,85,C
2012,12,3,88,C
2012,12,4,85,C
2012,12,5,81,C
2012,12,6,67,C
2012,12,7,75,C
2012,12,8,75,C
2012,12,9,74,C
2012,12,10,72,C
2012,12,11,72,C
2012,12,12,72,C
2012,12,13,75,C
2012,12,14,80,C
2012,12,15,88,C
2012,12,16,87,C
2012,12,17,87,C
2012,12,18,77,C
2012,12,19,78,C
2012,12,20,87,C
2012,12,21,90,C
2012,12,22,73,C
2012,12,23,50,C
2012,12,24,66,C
2012,12,25,71,C
2012,12,26,73,C
2012,12,27,78,C
2012,12,28,74,C
2012,12,29,84,C
2012,12,30,51,C
2012,12,31,40,C
2013,1,1,48,C
2013,1,2,61,C
2013,1,3,68,C
2013,1,4,70,C
2013,1,5,71,C
2013,1,6,70,C
2013,1,7,70,C
2013,1,8,64,C
2013,1,9,58,C
2013,1,10,62,C
2013,1,11,72,C
2013,1,12,68,C
2013,1,13,68,C
2013,1,14,63,C
2013,1,15,73,C
2013,1,16,69,C
2013,1,17,62,C
2013,1,18,66,C
2013,1,19,69,C
2013,1,20,74,C
2013,1,21,75,C
2013,1,22,79,C
2013,1,23,87,C
2013,1,24,78,C
2013,1,25,71,C
2013,1,26,79,C
2013,1,27,82,C
2013,1,28,63,C
2013,1,29,66,C
2013,1,30,72,C
2013,1,31,64,C
2013,2,1,74,C
2013,2,2,73,C
2013,2,3,83,C
2013,2,4,86,C
2013,2,5,89,C
2013,2,6,88,C
2013,2,7,89,C
2013,2,8,88,C
2013,2,9,72,C
2013,2,10,79,C
2013,2,11,81,C
2013,2,12,72,C
2013,2,13,70,C
2013,2,14,78,C
2013,2,15,78,C
2013,2,16,83,C
2013,2,17,80,C
2013,2,18,86,C
2013,2,19,89,C
2013,2,20,79,C
2013,2,21,81,C
2013,2,22,72,C
2013,2,23,72,C
2013,2,24,73,C
2013,2,25,70,C
2013,2,26,82,C
2013,2,27,85,C
2013,2,28,93,C
2013,3,1,92,C
2013,3,2,88,C
2013,3,3,62,C
2013,3,4,51,C
2013,3,5,44,C
2013,3,6,60,C
2013,3,7,66,C
2013,3,8,48,C
2013,3,9,67,C
2013,3,10,71,C
2013,3,11,80,C
2013,3,12,80,C
2013,3,13,81,C
2013,3,14,84,C
2013,3,15,78,C
2013,3,16,80,C
2013,3,17,88,C
2013,3,18,86,C
2013,3,19,89,C
2013,3,20,83,C
2013,3,21,89,C
2013,3,22,86,C
2013,3,23,82,C
2013,3,24,87,C
2013,3,25,90,C
2013,3,26,94,C
2013,3,27,87,C
2013,3,28,92,C
2013,3,29,89,C
2013,3,30,94,C
2013,3,31,92,C
2013,4,1,82,C
2013,4,2,92,C
2013,4,3,89,C
2013,4,4,96,C
2013,4,5,96,C
2013,4,6,72,C
2013,4,7,61,C
2013,4,8,76,C
2013,4,9,93,C
2013,4,10,88,C
2013,4,11,85,C
2013,4,12,81,C
2013,4,13,59,C
2013,4,14,70,C
2013,4,15,79,C
2013,4,16,90,C
2013,4,17,94,C
2013,4,18,92,C
2013,4,19,93,C
2013,4,20,91,C
2013,4,21,88,C
2013,4,22,90,C
2013,4,23,89,C
2013,4,24,84,C
2013,4,25,86,C
2013,4,26,81,C
2013,4,27,76,C
2013,4,28,89,C
2013,4,29,93,C
2013,4,30,90,C
2013,5,1,84,C
2013,5,2,70,C
